Specie,X,Y
Caracal caracal,21.930153,-34.054749
Panthera leo,20.767185,-25.959717
Panthera leo,31.099305,-24.306986
Galerella sanguinea,31.680493,-24.394035
Cynictis penicillata,17.447968,-30.570125
Vulpes chama,20.3503,-26.0106
Crocuta crocuta,31.519675,-25.336269
Panthera pardus,32.300104,-27.868714
Helogale parvula,31.556647,-25.308103
Panthera pardus,31.567753,-24.807838
Panthera leo,30.126498,-28.449728
Crocuta crocuta,18.47909,-34.35027
Genetta genetta,18.47909,-34.35027
Leptailurus serval,18.47909,-34.35027
Galerella sanguinea,31.016667,-29.85
Aonyx capensis,18.47909,-34.35027
Genetta genetta,18.85,-33.933333
Genetta tigrina,18.47909,-34.35027
Genetta genetta,18.47909,-34.35027
Felis silvestris,18.47909,-34.35027
Genetta tigrina,18.47909,-34.35027
Ictonyx striatus,17.766667,-29.783333
Crocuta crocuta,18.47909,-34.35027
Ictonyx striatus,17.766667,-29.783333
Felis silvestris,18.47909,-34.35027
Leptailurus serval,18.47909,-34.35027
Genetta genetta,18.85,-33.933333
Galerella sanguinea,31.016667,-29.85
Ictonyx striatus,18.47909,-34.35027
Ichneumia albicauda,31.016667,-29.85
Felis silvestris,18.47909,-34.35027
Cynictis penicillata,26.83333,-30.41667
Felis catus,30.900224,-29.826597
Crocuta crocuta,31.52095,-25.3231
Mellivora capensis,31.785301,-24.421148
Panthera pardus,31.631659,-24.17813
Crocuta crocuta,31.55474,-23.988385
Atilax paludinosus,29.619218,-22.980229
Mungos mungo,28.400247,-25.643195
Panthera leo,31.648863,-24.649459
Galerella pulverulenta,18.055618,-33.075449
Caracal caracal,19.299887,-34.169676
Panthera leo,31.047004,-24.217323
Panthera pardus,19.238631,-32.548045
Crocuta crocuta,31.787708,-24.435694
Galerella pulverulenta,22.502997,-32.331707
Helogale parvula,31.578463,-24.404743
Genetta genetta,27.32104,-25.73102
Felis cafra,25.52734,-28.7306
Panthera tigris,25.52734,-28.7306
Proteles cristata,23.04395,-30.54691
Genetta tigrina,25.52734,-28.7306
Cynictis penicillata,21.29312,-28.38746
Lycaon pictus,23.04395,-30.54691
Cynictis penicillata,21.29312,-28.38746
Proteles cristata,25.52734,-28.7306
Atilax paludinosus,25.52734,-28.7306
Galerella pulverulenta,19.02923,-32.10081
Herpestes ichneumon,25.52734,-28.7306
Cynictis penicillata,18.74981,-32.5999
Suricata suricatta,18.45038,-32.11692
Vulpes chama,18.90107,-32.20053
Felis silvestris,18.63487,-33.88727
Vulpes chama,18.90107,-32.20053
Vulpes chama,18.90107,-32.20053
Proteles cristata,17.88336,-29.88357
Acinonyx jubatus,25.52734,-28.7306
Panthera leo,28.54883,-25.26906
Genetta genetta,21.29312,-28.38746
Caracal caracal,18.90107,-32.20053
Helogale parvula,30.52055,-23.99544
Helogale parvula,30.52055,-23.99544
Galerella pulverulenta,26.56729,-33.33292
Atilax paludinosus,28.48641,-31.79765
Hyaena brunnea,25.52734,-28.7306
Lycaon pictus,31.31536,-24.66601
Crocuta crocuta,31.31536,-24.66601
Lycaon pictus,29.51234,-24.16182
Canis mesomelas,29.51234,-24.16182
Panthera leo,28.54883,-25.26906
Panthera pardus,29.51234,-24.16182
Canis mesomelas,30.75107,-24.89758
Canis mesomelas,27.53048,-32.6659
Panthera leo,29.51234,-24.16182
Genetta genetta,27.21677,-31.98299
Felis nigripes,28.07431,-24.48379
Canis mesomelas,27.39947,-32.8831
Canis mesomelas,30.75107,-24.89758
Canis mesomelas,27.53048,-32.6659
Panthera leo,31.59071,-24.99351
Panthera leo,25.52734,-28.7306
Panthera leo,31.59071,-24.99351
Panthera leo,31.59071,-24.99351
Suricata suricatta,18.17538,-30.17165
Galerella pulverulenta,18.08293,-30.31544
Galerella pulverulenta,18.08293,-30.31544
Suricata suricatta,18.17538,-30.17165
Vulpes chama,18.33346,-32.10036
Cynictis penicillata,28.48641,-31.79765
Panthera leo,28.54883,-25.26906
Canis mesomelas,27.39947,-32.8831
Aonyx capensis,27.81986,-32.99911
Suricata suricatta,27.47847,-32.81803
Ictonyx striatus,21.29312,-28.38746
Ictonyx striatus,21.29312,-28.38746
Cynictis penicillata,27.09192,-26.71299
Cynictis penicillata,21.29312,-28.38746
Genetta tigrina,25.52734,-28.7306
Genetta tigrina,25.52734,-28.7306
Panthera leo,31.59071,-24.99351
Genetta tigrina,25.52734,-28.7306
Canis mesomelas,28.22868,-25.73223
Leptailurus serval,23.04395,-30.54691
Suricata suricatta,29.45345,-23.90405
Proteles cristata,29.45345,-23.90405
Proteles cristata,29.45345,-23.90405
Proteles cristata,23.04395,-30.54691
Poecilogale albinucha,25.52734,-28.7306
Felis silvestris,23.04395,-30.54691
Suricata suricatta,18.45038,-32.11692
Otocyon megalotis,28.3873,-23.661213
Panthera leo,25.52734,-28.7306
Cynictis penicillata,29.35815,-27.61984
Caracal caracal,18.90107,-32.20053
Felis silvestris,26.04321,-31.91839
Galerella sanguinea,28.17216,-25.71353
Caracal caracal,18.90107,-32.20053
Genetta genetta,25.52734,-28.7306
Galerella pulverulenta,23.04395,-30.54691
Mungos mungo,18.48485,-34.35504
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,27.85,-25.2192
Panthera leo,31.7194,-25.5022
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,31.7194,-25.5022
Panthera leo,25.25,-27
Panthera leo,27.8333,-25.2167
Panthera leo,31.7019,-25.5022
Panthera leo,25.25,-27
Panthera leo,31.7019,-25.5022
Panthera leo,25.25,-27
Panthera leo,30.6722,-24.1656
Panthera leo,31.7019,-25.5022
Panthera leo,27.8333,-25.2167
Panthera leo,27.8333,-25.2167
Panthera leo,30.6722,-24.1656
Panthera leo,25.25,-27
Panthera leo,31.7019,-25.5022
Panthera leo,30.6722,-24.1656
Panthera leo,31.7019,-25.5022
Panthera leo,31.7019,-25.5022
Panthera leo,25.25,-27
Panthera leo,30.6722,-24.1656
Panthera leo,31.7194,-25.5022
Panthera leo,31.7019,-25.5022
Panthera leo,31.7194,-25.5022
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,27.85,-25.2192
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.2189,-27.525
Panthera leo,25.25,-27
Panthera leo,31.7194,-25.5022
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,31.7194,-25.5022
Panthera leo,27.5028,-25.2514
Panthera leo,27.5028,-25.2514
Panthera leo,31.7194,-25.5022
Panthera leo,27.85,-25.2192
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,31.7194,-25.5022
Panthera leo,25.25,-27
Panthera leo,31.7194,-25.5022
Panthera leo,31.7194,-25.5022
Panthera leo,31.7194,-25.5022
Panthera leo,27.5028,-25.2514
Panthera leo,27.5028,-25.2514
Panthera leo,31.7194,-25.5022
Panthera leo,27.5028,-25.2514
Panthera leo,31.7194,-25.5022
Panthera leo,27.5028,-25.2514
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.25,-27
Panthera leo,25.2167,-27.8333
Felis silvestris,18.17538,-30.17165
Panthera leo,28.54883,-25.26906
Genetta genetta,29.45345,-23.90405
Genetta genetta,27.39947,-32.8831
Cynictis penicillata,27.88792,-26.37804
Genetta genetta,28.12155,-24.29488
Panthera pardus,29.51234,-24.16182
Ictonyx striatus,20.0025,-34.83333
Felis silvestris,31.02083,-29.86
Caracal caracal,18.90107,-32.20053
Caracal caracal,28.045278,-26.203611
Galerella sanguinea,31.889,-28.268
Cynictis penicillata,18.45038,-32.11692
Panthera leo,31.59071,-24.99351
Crocuta crocuta,18.48485,-34.35504
Suricata suricatta,18.09327,-30.3641
Panthera leo,31.59071,-24.99351
Suricata suricatta,25.52734,-28.55705
Panthera pardus,29.51234,-24.16182
Genetta genetta,18.07117,-30.30084
Genetta tigrina,27.23519,-32.7747
Suricata suricatta,29.45345,-23.90405
Suricata suricatta,29.45345,-23.90405
Suricata suricatta,18.5124,-31.65786
Suricata suricatta,25.52734,-28.7306
Genetta genetta,29.45345,-23.90405
Panthera leo,25.274236,-29.751112
Panthera leo,27.02336,-28.5698
Panthera leo,28.54883,-25.26906
Galerella pulverulenta,23.04395,-30.54691
Helogale parvula,31.699173,-24.119967
Galerella sanguinea,28.506796,-26.380007
Crocuta crocuta,20.184631,-25.910937
Panthera leo,31.640386,-24.379122
Crocuta crocuta,31.345533,-23.789718
Panthera leo,30.922917,-24.066892
Panthera leo,25.767564,-33.362944
Genetta genetta,29.376456,-22.318419
Suricata suricatta,30.113327,-27.267311
Crocuta crocuta,31.600522,-25.001464
Caracal caracal,18.472286,-34.353285
Atilax paludinosus,23.560571,-33.968031
Galerella pulverulenta,19.499736,-34.667711
Canis adustus,29.51234,-24.16182
Hyaena brunnea,18.4333,-33.666698
Mellivora punjabiensis,18.15,-32.966702
Enhydriodon africanus,18.15,-32.966702
Viverra leakeyi,18.15,-32.966702
Otocyon megalotis,21.83227,-26.97859
Suricata suricatta,21.82561,-26.96063
Ictonyx striatus,22.244,-27.052
Vulpes chama,21.81103,-27.00389
Suricata suricatta,21.83891,-26.93484
Cynictis penicillata,21.82368,-26.89672
Otocyon megalotis,21.98511,-26.90654
Ictonyx striatus,21.834834,-26.980556
Genetta genetta,21.85348,-26.96869
Genetta genetta,21.98417,-26.90608
Suricata suricatta,21.801,-26.968
Cynictis penicillata,21.82561,-26.96063
Otocyon megalotis,21.81103,-27.00389
Vulpes chama,21.78957,-27.00968
Ictonyx striatus,21.84,-26.974
Otocyon megalotis,21.99545,-26.90972
Vulpes chama,21.77569,-26.96536
Ictonyx striatus,21.82561,-26.96063
Canis mesomelas,22.648,-27.559
Suricata suricatta,21.81067,-26.86368
Otocyon megalotis,21.81103,-27.00389
Ictonyx striatus,22.09591,-26.97782
Otocyon megalotis,21.80825,-26.86215
Cynictis penicillata,21.797,-26.976
Canis mesomelas,21.75756,-26.96872
Otocyon megalotis,21.82795,-26.90513
Galerella pulverulenta,25.030871,-33.869858
Caracal caracal,24.34686,-33.336169
Felis silvestris,20.433321,-34.016711
Poecilogale albinucha,25.060472,-33.901
Genetta tigrina,24.34686,-33.336169
Genetta genetta,24.34686,-33.336169
Genetta tigrina,25.030871,-33.869858
Genetta tigrina,25.030871,-33.869858
Caracal caracal,24.28937,-33.951823
Herpestes ichneumon,24.853417,-33.780306
Galerella pulverulenta,24.030111,-33.559861
Felis silvestris,22.602421,-31.600389
Genetta tigrina,29.0139,-24.180867
Felis nigripes,18.73333,-31.61667
Otocyon megalotis,25.04777,-33.52043
Proteles cristata,28,-26
Suricata suricatta,25.6,-33.966667
Felis silvestris,23,-32
Proteles cristata,28,-26
Proteles cristata,28,-26
Ictonyx striatus,18.483333,-34.35
Herpestes ichneumon,23,-32
Herpestes ichneumon,23,-32
Hyaena brunnea,24,-30
Suricata suricatta,23,-30
Cynictis penicillata,28.166667,-26.083333
Galerella pulverulenta,23,-32
Genetta maculata,30.94219,-29.83637
Galerella pulverulenta,18.466667,-33.933333
Atilax paludinosus,18.429916,-33.924788
Atilax paludinosus,32,-25
Cynictis penicillata,32,-25
Canis mesomelas,22.733333,-29.733333
Mungos mungo,31,-29.883333
Cynictis penicillata,17,-28.833333
Cynictis penicillata,24,-30
Herpestes ichneumon,23.07,-34.04
Mellivora capensis,32,-25
Felis silvestris,31,-29.883333
Galerella sanguinea,30,-30
Galerella sanguinea,27,-26
Galerella pulverulenta,28,-26
Mungos mungo,31,-29.883333
Mungos mungo,31,-29.883333
Atilax paludinosus,31,-29.883333
Herpestes ichneumon,31,-29.883333
Ictonyx striatus,18.466667,-33.933333
Ictonyx striatus,18.466667,-33.933333
Mungos mungo,28,-25
Galerella sanguinea,32,-25
Atilax paludinosus,26,-32
Mungos mungo,32,-25
Genetta tigrina,18.429916,-33.924788
Otocyon megalotis,17,-28.833333
Proteles cristata,28,-26
Canis adustus,27.35,-24.683333
Vulpes chama,27,-25
Otocyon megalotis,27,-25
Otocyon megalotis,27.5,-25.5
Canis adustus,27.35,-24.683333
Canis adustus,27.35,-24.683333
Canis adustus,27.35,-24.683333
Canis mesomelas,32,-25
Canis mesomelas,32,-25
Crocuta crocuta,31.666667,-28.833333
Crocuta crocuta,31.666667,-28.833333
Felis silvestris,23,-32
Caracal caracal,30.4,-29.6
Hydrictis maculicollis,31,-29.883333
Acinonyx jubatus,27,-26
Panthera pardus,31,-29.883333
Panthera pardus,31,-29.883333
Cynictis penicillata,28.266667,-25.466667
Mellivora capensis,31.02,-29.85
Acinonyx jubatus,27,-26
Acinonyx jubatus,24,-30
Panthera leo,32,-25
Felis catus,24,-30
Herpestes ichneumon,23.07,-34.04
Genetta tigrina,23.07,-34.04
Genetta tigrina,23.07,-34.04
Galerella sanguinea,24,-28
Genetta genetta,23.07,-34.04
Ictonyx striatus,28.852837,-26.983475
Galerella sanguinea,30.525676,-23.994837
Lycaon pictus,32.03135,-26.943026
Proteles cristata,18.4667,-33.9333
Crocuta crocuta,18.33,-34.16
Proteles cristata,25.58,-27.6263
Proteles cristata,25.58,-27.6263
Proteles cristata,25.58,-27.6263
Herpestes penicillata,25.59,-27.65
Herpestes penicillata,25.59,-27.65
Ictonyx striatus,29.8261,-31.3428
Ictonyx striatus,17.9176,-33.0277
Panthera leo,26.170442,-29.303991
Ictonyx striatus,29.416667,-25.25
Canis mesomelas,29.9644,-23.883
Otocyon megalotis,25.426,-33.507
Helogale parvula,31.705299,-24.964499
Panthera leo,31.432829,-23.114075
Helogale parvula,31.69693,-25.325409
Helogale parvula,31.377859,-23.113573
Panthera pardus,31.8695,-25.357563
Felis catus,27.619299,-28.768927
Acinonyx jubatus,27.14577,-24.77313
Acinonyx jubatus,26.58368,-24.59103
Acinonyx jubatus,27.11048,-24.65157
Acinonyx jubatus,26.58364,-24.591
Acinonyx jubatus,26.58363,-24.59102
Acinonyx jubatus,26.5837,-24.59103
Acinonyx jubatus,27.22964,-24.83403
Acinonyx jubatus,27.18699,-24.85216
Acinonyx jubatus,27.2178,-24.84444
Acinonyx jubatus,26.58379,-24.59109
Acinonyx jubatus,27.08547,-24.74539
Acinonyx jubatus,26.58371,-24.59104
Acinonyx jubatus,26.58377,-24.59103
Acinonyx jubatus,27.22563,-24.85098
Acinonyx jubatus,27.10513,-24.80052
Acinonyx jubatus,26.5837,-24.5911
Acinonyx jubatus,26.58366,-24.59103
Acinonyx jubatus,27.14656,-24.66429
Acinonyx jubatus,26.5836,-24.591
Acinonyx jubatus,27.13009,-24.77223
Acinonyx jubatus,26.58371,-24.59109
Acinonyx jubatus,27.06994,-24.859
Acinonyx jubatus,26.58366,-24.591
Acinonyx jubatus,26.63267,-24.40688
Acinonyx jubatus,27.195,-24.64502
Acinonyx jubatus,26.58364,-24.59096
Acinonyx jubatus,27.11266,-24.64933
Acinonyx jubatus,26.62569,-24.41109
Acinonyx jubatus,26.58371,-24.59097
Acinonyx jubatus,26.81903,-24.38171
Acinonyx jubatus,27.17402,-24.73314
Acinonyx jubatus,26.58364,-24.59096
Acinonyx jubatus,26.8209,-24.36309
Acinonyx jubatus,27.08323,-24.7518
Acinonyx jubatus,26.82253,-24.44778
Acinonyx jubatus,27.14568,-24.77323
Acinonyx jubatus,26.58363,-24.59095
Acinonyx jubatus,26.82158,-24.37888
Acinonyx jubatus,26.58358,-24.59088
Acinonyx jubatus,27.1161,-24.79115
Acinonyx jubatus,26.58366,-24.59089
Acinonyx jubatus,27.08404,-24.73272
Acinonyx jubatus,26.58368,-24.59106
Acinonyx jubatus,26.81679,-24.38416
Acinonyx jubatus,27.20004,-24.71168
Acinonyx jubatus,26.80518,-24.39683
Acinonyx jubatus,26.77152,-24.42699
Acinonyx jubatus,26.58377,-24.59083
Acinonyx jubatus,26.76542,-24.45531
Acinonyx jubatus,26.5838,-24.5908
Acinonyx jubatus,27.11834,-24.68291
Acinonyx jubatus,26.58383,-24.59074
Acinonyx jubatus,27.10549,-24.80061
Acinonyx jubatus,26.82192,-24.37061
Acinonyx jubatus,27.14576,-24.77324
Acinonyx jubatus,27.20284,-24.83222
Acinonyx jubatus,27.12071,-24.65211
Acinonyx jubatus,26.58359,-24.59104
Acinonyx jubatus,26.58368,-24.59104
Acinonyx jubatus,26.58359,-24.59092
Acinonyx jubatus,27.25499,-24.75427
Acinonyx jubatus,26.58361,-24.59094
Acinonyx jubatus,27.09937,-24.69065
Acinonyx jubatus,27.18698,-24.85243
Acinonyx jubatus,26.58366,-24.59097
Acinonyx jubatus,27.12074,-24.68028
Acinonyx jubatus,26.58351,-24.59076
Acinonyx jubatus,26.82158,-25.12633
Acinonyx jubatus,27.10516,-24.80049
Acinonyx jubatus,26.58359,-24.59095
Acinonyx jubatus,26.58343,-24.59056
Acinonyx jubatus,26.58355,-24.59074
Acinonyx jubatus,27.22564,-24.85096
Acinonyx jubatus,26.58371,-24.59106
Acinonyx jubatus,27.13785,-24.65352
Acinonyx jubatus,27.20013,-24.71176
Acinonyx jubatus,26.58364,-24.59105
Acinonyx jubatus,26.58375,-24.59102
Acinonyx jubatus,27.18816,-24.84785
Acinonyx jubatus,27.255,-24.75427
Acinonyx jubatus,27.22958,-24.83401
Acinonyx jubatus,26.59819,-24.56133
Acinonyx jubatus,27.08294,-24.70882
Acinonyx jubatus,26.58361,-24.59095
Acinonyx jubatus,27.07763,-24.7515
Acinonyx jubatus,27.14784,-24.65325
Acinonyx jubatus,27.07765,-24.75144
Acinonyx jubatus,26.59452,-24.59905
Acinonyx jubatus,26.59036,-24.59043
Acinonyx jubatus,27.11614,-24.79102
Acinonyx jubatus,26.59344,-24.5954
Acinonyx jubatus,26.59669,-24.58587
Acinonyx jubatus,26.62088,-24.56069
Acinonyx jubatus,27.11546,-24.79168
Acinonyx jubatus,26.58368,-24.59094
Acinonyx jubatus,26.82161,-25.12645
Acinonyx jubatus,27.13628,-24.65591
Acinonyx jubatus,27.22646,-24.70036
Acinonyx jubatus,27.16383,-24.60416
Acinonyx jubatus,27.14248,-24.7847
Acinonyx jubatus,27.16965,-24.86002
Acinonyx jubatus,27.14575,-24.77324
Acinonyx jubatus,27.14206,-24.66616
Acinonyx jubatus,27.08122,-24.70803
Acinonyx jubatus,27.09188,-24.6729
Acinonyx jubatus,27.11141,-24.79811
Acinonyx jubatus,27.20325,-24.8322
Acinonyx jubatus,27.22972,-24.8341
Acinonyx jubatus,27.07367,-24.83689
Acinonyx jubatus,27.07852,-24.72787
Acinonyx jubatus,27.10505,-24.80055
Acinonyx jubatus,27.12069,-24.68041
Acinonyx jubatus,27.1159,-24.79104
Acinonyx jubatus,27.14297,-24.6673
Acinonyx jubatus,27.09182,-24.67298
Acinonyx jubatus,26.58361,-24.59103
Acinonyx jubatus,26.58371,-24.59107
Acinonyx jubatus,26.5835,-24.59067
Acinonyx jubatus,27.38637,-24.21736
Acinonyx jubatus,27.3343,-24.18992
Acinonyx jubatus,26.75214,-24.85727
Acinonyx jubatus,27.13769,-24.65366
Acinonyx jubatus,26.58362,-24.59098
Acinonyx jubatus,26.58367,-24.59094
Acinonyx jubatus,26.61057,-24.5419
Acinonyx jubatus,26.58377,-24.59102
Acinonyx jubatus,26.55485,-24.66183
Acinonyx jubatus,26.59044,-24.59048
Acinonyx jubatus,26.58351,-24.59091
Acinonyx jubatus,26.5839,-24.59107
Acinonyx jubatus,26.5529,-24.60742
Acinonyx jubatus,26.58374,-24.59105
Acinonyx jubatus,26.58368,-24.59105
Acinonyx jubatus,26.55139,-24.60883
Acinonyx jubatus,26.53531,-24.64468
Acinonyx jubatus,26.58369,-24.59106
Acinonyx jubatus,26.58367,-24.59102
Acinonyx jubatus,26.58386,-24.59053
Acinonyx jubatus,27.2457,-24.84012
Acinonyx jubatus,26.55876,-24.66124
Acinonyx jubatus,26.58373,-24.59101
Acinonyx jubatus,26.53264,-24.6265
Acinonyx jubatus,26.58361,-24.59099
Acinonyx jubatus,26.64449,-24.55772
Acinonyx jubatus,26.59621,-24.55344
Acinonyx jubatus,26.58368,-24.59103
Acinonyx jubatus,26.58372,-24.59099
Acinonyx jubatus,26.58368,-24.59095
Acinonyx jubatus,26.58363,-24.59099
Acinonyx jubatus,26.54324,-24.65796
Acinonyx jubatus,26.58524,-24.5295
Acinonyx jubatus,26.58376,-24.59089
Acinonyx jubatus,26.58371,-24.59102
Acinonyx jubatus,26.6209,-24.56077
Acinonyx jubatus,26.5837,-24.59103
Acinonyx jubatus,26.5836,-24.59087
Acinonyx jubatus,26.58363,-24.59095
Acinonyx jubatus,26.61144,-24.54287
Acinonyx jubatus,26.58365,-24.59098
Acinonyx jubatus,26.68179,-24.56143
Acinonyx jubatus,26.58881,-24.59264
Acinonyx jubatus,26.66426,-24.39699
Acinonyx jubatus,26.59821,-24.58497
Acinonyx jubatus,26.63947,-24.55046
Acinonyx jubatus,26.5837,-24.59105
Acinonyx jubatus,26.61122,-24.54297
Acinonyx jubatus,26.5257,-24.62179
Acinonyx jubatus,26.58368,-24.59097
Acinonyx jubatus,27.08226,-24.68673
Acinonyx jubatus,27.34563,-24.1246
Acinonyx jubatus,27.11713,-24.79304
Acinonyx jubatus,26.53534,-24.63655
Acinonyx jubatus,27.24731,-24.68696
Acinonyx jubatus,26.58364,-24.59098
Acinonyx jubatus,27.41285,-24.14609
Acinonyx jubatus,27.39041,-24.1852
Acinonyx jubatus,26.6336,-24.57765
Acinonyx jubatus,26.58362,-24.59104
Acinonyx jubatus,26.58359,-24.59094
Acinonyx jubatus,26.58359,-24.59122
Acinonyx jubatus,26.58348,-24.59064
Acinonyx jubatus,26.58385,-24.59064
