Species,Lon,Lat
Artibeus lituratus,-86.3045409,12.117613
Artibeus lituratus,-61.5167,10.65
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-73.51667,-3.766667
Artibeus lituratus,-73.51667,-3.766667
Artibeus lituratus,-73.51667,-3.766667
Artibeus lituratus,-73.51667,-3.766667
Artibeus lituratus,-73.51667,-3.766667
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-61.466667,10.716667
Artibeus lituratus,-61.516667,10.663889
Artibeus lituratus,-61.5167,10.65
Artibeus lituratus,-61.25,10.666667
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-74.583336,-3.333333
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-76.866667,2.483333
Artibeus lituratus,-61.516667,10.663889
Artibeus lituratus,-61.1333,10.4333
Artibeus lituratus,-61.3667,10.4
Artibeus lituratus,-61.2794185,10.1798344
Artibeus lituratus,-74.4695,5.01108
Artibeus lituratus,-74.4695,5.01108
Artibeus lituratus,-74.4695,5.01108
Artibeus lituratus,-74.4695,5.01108
Artibeus lituratus,-74.4695,5.01108
Artibeus lituratus,-61.516667,10.663889
Artibeus lituratus,0.0014844,0.0019274
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-90.35,13.85
Artibeus lituratus,-74.4584,4.66082
Artibeus lituratus,-74.4584,4.66082
Artibeus lituratus,-74.4584,4.66082
Artibeus lituratus,-95.0491669,17.1701815
Artibeus lituratus,0,0
Artibeus lituratus,-74.4601,4.66053
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.1542846,23.1340629
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,0,0
Artibeus lituratus,-99.194008,23.2298917
Artibeus lituratus,-99.194008,23.2298917
Artibeus lituratus,-99.191667,23.191667
Artibeus lituratus,-99.191667,23.191667
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,-99.158333,23.102778
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-80.199997,-3.683333
Artibeus lituratus,-97.5544316,16.0749084
Artibeus lituratus,0.0014844,0.0019274
Artibeus lituratus,-61.416667,10.416667
Artibeus lituratus,-61.416667,10.416667
Artibeus lituratus,-61.366699,10.4
Artibeus lituratus,-70.583336,-13.25
Artibeus lituratus,-70.583336,-13.25
Artibeus lituratus,-79.58333,8.98697
Artibeus lituratus,-79.58333,8.98697
Artibeus lituratus,-40.591278,-19.937111
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,0,0
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-79.65,9.06667
Artibeus lituratus,-89.35,14.56667
Artibeus lituratus,-79.8487274,9.1570315
Artibeus lituratus,-40.337778,-20.319444
Artibeus lituratus,-99.4676245,17.3619356
Artibeus lituratus,-40.081,-19.447861
Artibeus lituratus,-99.19,21.005
Artibeus lituratus,-90.46543,18.26031
Artibeus lituratus,-90.46543,18.26031
Artibeus lituratus,-90.46543,18.26031
Artibeus lituratus,-103.1601956,18.7775756
Artibeus lituratus,-103.1601956,18.7775756
Artibeus lituratus,-76.033333,1.85
Artibeus lituratus,-73.133333,6.55
Artibeus lituratus,-73.133333,6.55
Artibeus lituratus,-76.033333,1.85
Artibeus lituratus,-76.033333,1.85
Artibeus lituratus,-76.033333,1.85
Artibeus lituratus,-75.583333,6.25
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.716667,8.1
Artibeus lituratus,-76.731667,8.08417
Artibeus lituratus,-76.731667,8.08417
Artibeus lituratus,-98.9631066,21.4205274
Artibeus lituratus,-98.978107,21.4205274
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,-99.139277,23.09491
Artibeus lituratus,0,0
Artibeus lituratus,-99.139277,23.09491
Artibeus lituratus,-99.139277,23.09491
Artibeus lituratus,-99.139277,23.09491
Artibeus lituratus,0,0
Artibeus lituratus,-75.683333,8.283333
Artibeus lituratus,-91.982151,17.509896
Artibeus lituratus,-91.982151,17.509896
Artibeus lituratus,-92.04619,17.48418
Artibeus lituratus,-91.980556,17.509167
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.517,10.65
Artibeus lituratus,-61.15,10.7
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-75.907974,6.493493
Artibeus lituratus,-61.133,10.617
Artibeus lituratus,-94.8224952,17.4323924
Artibeus lituratus,-72.505278,7.883333
Artibeus lituratus,-95.024907,17.432022
Artibeus lituratus,-99.3647152,18.6040861
Artibeus lituratus,0.0014844,0.0019274
Artibeus lituratus,-99.346944,18.614167
Artibeus lituratus,-74.533333,-8.383333
Artibeus lituratus,-83.829434,9.8286023
Artibeus lituratus,-98.9901072,21.3865288
Artibeus lituratus,-61,10.283333
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,-60.966667,10.25
Artibeus lituratus,0,0
Artibeus lituratus,-99.2342712,18.9192526
Artibeus lituratus,-99.234208,18.918603
Artibeus lituratus,-74.533333,-8.383333
Artibeus lituratus,-84.1102244,9.7609713
Artibeus lituratus,-84.1102244,9.7609713
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123917,18.0820796
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.123889,18.081389
Artibeus lituratus,-96.8318405,18.9522712
Artibeus lituratus,0.0014844,0.0019274
Artibeus lituratus,-73.616667,4.15
Artibeus lituratus,-73.616667,4.15
Artibeus lituratus,-97.0350522,18.9114816
Artibeus lituratus,-96.997787,18.896943
Artibeus lituratus,-92.4146565,17.2251867
Artibeus lituratus,0,0
Artibeus lituratus,-92.414722,17.224444
Artibeus lituratus,-98.792102,21.2765344
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,-73.133333,6.55
Artibeus lituratus,-98.98302,22.08324
Artibeus lituratus,-98.98302,22.08324
Artibeus lituratus,-98.98302,22.08324
Artibeus lituratus,-98.98302,22.08324
Artibeus lituratus,-75.483333,5.416667
Artibeus lituratus,-40.599917,-19.936
Artibeus lituratus,-77.033333,-12.166667
Artibeus lituratus,-80.154549,0.76364
Artibeus lituratus,-80.066666,-0.15
Artibeus lituratus,-56.44291,-25.78216
Artibeus lituratus,-49.75,-21.666666
Artibeus lituratus,-56.44291,-25.78216
Artibeus lituratus,-99.500833,17.551389
Artibeus lituratus,-90.6485121,18.5840148
Artibeus lituratus,-88.416672,16.950001
Artibeus lituratus,0,0
Artibeus lituratus,-88.2647779,20.6018406
Artibeus lituratus,0,0
Artibeus lituratus,-89.621666,20.967777
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-74.883333,4.116667
Artibeus lituratus,-102.025241,19.438496
Artibeus lituratus,0.0014844,0.0019274
Artibeus lituratus,-73.133333,6.55
Artibeus lituratus,-74.433333,4.966667
Artibeus lituratus,-88.650001,14.6833
Artibeus lituratus,-88.650001,14.6833
Artibeus lituratus,-98.94555,18.804589
Artibeus lituratus,0,0
Artibeus lituratus,-88.633331,15.68333
Artibeus lituratus,-88.633331,15.68333
Artibeus lituratus,-88.633331,15.68333
Artibeus lituratus,-88.633331,15.68333
Artibeus lituratus,-88.633331,15.68333
Artibeus lituratus,-71.585264,18.6758
Artibeus lituratus,-61.366699,10.4
Artibeus lituratus,-61.366699,10.4
Artibeus lituratus,-61.366699,10.4
Artibeus lituratus,-71.585264,18.6758
Artibeus lituratus,-87.449997,15.73812
Artibeus lituratus,-87.449997,15.73812
Artibeus lituratus,-87.449997,15.73812
Artibeus lituratus,-56.450699,-25.78447
Artibeus lituratus,-56.450699,-25.78447
Artibeus lituratus,-56.433333,-25.75
Artibeus lituratus,-56.433333,-25.75
Artibeus lituratus,-56.433333,-25.75
Artibeus lituratus,-56.433333,-25.75
Artibeus lituratus,-71.585264,18.6758
Artibeus lituratus,-50.849998,-21.216667
Artibeus lituratus,-76.34161,7.03367
Artibeus lituratus,-76.34161,7.03367
Artibeus lituratus,-76.34161,7.03367
Artibeus lituratus,-76.34161,7.03367
Artibeus lituratus,-74.7642,5.20951
Artibeus lituratus,-74.7642,5.20951
Artibeus lituratus,-74.7642,5.20951
Artibeus lituratus,-79.56667,8.98333
Artibeus lituratus,-74.36378,4.33646
Artibeus lituratus,-84.033056,9.9344653
Artibeus lituratus,-84.033056,9.9344653
Artibeus lituratus,-74.7642,5.20951
Artibeus lituratus,-48.833332,-26.299999
Artibeus lituratus,-48.833332,-26.299999
Artibeus lituratus,-43.233334,-22.9
Artibeus lituratus,-88.233333,13.8
Artibeus lituratus,-88.233333,13.8
Artibeus lituratus,-88.21667,13.76667
Artibeus lituratus,-88.21667,13.76667
Artibeus lituratus,-88.233333,13.8
Artibeus lituratus,-88.233333,13.8
Artibeus lituratus,-88.21667,13.76667
Artibeus lituratus,-88.21667,13.76667
Artibeus lituratus,-88.21667,13.76667
Artibeus lituratus,-78.28638,7.98681
Artibeus lituratus,-78.28638,7.98681
Artibeus lituratus,-79.43995,9.0806
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-71.616669,9.05
Artibeus lituratus,-66.616669,6.29167
Artibeus lituratus,-75.5812,6.2442
Artibeus lituratus,-75.5812,6.2442
Artibeus lituratus,-48.483334,-1.45
Artibeus lituratus,-64.416664,-16
Artibeus lituratus,-95.238907,16.324402
Artibeus lituratus,-55.98,-28.68
Artibeus lituratus,-8.27,5.72
Artibeus lituratus,-8.23,5.53
Artibeus lituratus,-8.23,5.53
Artibeus lituratus,-8.23,5.53
Artibeus lituratus,-72.23333,9.05
Artibeus lituratus,0,0
Artibeus lituratus,-49,-25.4
Artibeus lituratus,-49,-25.4
Artibeus lituratus,-71.150016,8.599749
Artibeus lituratus,-71.150016,8.599749
Artibeus lituratus,-89.099998,15.266667
Artibeus lituratus,-83.32555,9.00204
Artibeus lituratus,-83.32555,9.00204
Artibeus lituratus,-83.32555,9.00204
Artibeus lituratus,-83.32555,9.00204
Artibeus lituratus,-38.483333,-12.966667
Artibeus lituratus,-38.483333,-12.966667
Artibeus lituratus,-79.52235,8.98023
Artibeus lituratus,-56.916698,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-52.333332,4.933333
Artibeus lituratus,-84.1120345,9.8163483
Artibeus lituratus,-96.666667,17.159722
Artibeus lituratus,-96.666667,17.159722
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-82.61084,8.67387
Artibeus lituratus,-56.9167,-25.6667
Artibeus lituratus,-66.93046,10.59934
Artibeus lituratus,-44.75,-22.583332
Artibeus lituratus,0,0
Artibeus lituratus,-73.4322,11.02487
Artibeus lituratus,0,0
Artibeus lituratus,-92.380833,15.019167
Artibeus lituratus,0,0
Artibeus lituratus,0,0
Artibeus lituratus,-54,-30
Artibeus lituratus,-93.370277,16.775009
Artibeus lituratus,-55.705007,-27.561665
Artibeus lituratus,-55.601182,-27.354048
Artibeus lituratus,-54.65,-27.26667
Artibeus lituratus,-54.65,-27.26667
Artibeus lituratus,-54.65,-27.26667
Artibeus lituratus,-43.40114,-22.97251
Artibeus lituratus,-43.40114,-22.97251
Artibeus lituratus,-43.40114,-22.97251
Artibeus lituratus,-54.0332,-12.49964
Artibeus lituratus,-54.0332,-12.49964
Artibeus lituratus,-54.0332,-12.49964
Artibeus lituratus,-40.71726,-4.3503
Artibeus lituratus,-43.40114,-22.97251
Artibeus lituratus,-41.5166,-13.27567
Artibeus lituratus,-54.7156,-2.4359
Artibeus lituratus,-85.61167,10.88139
Artibeus lituratus,-76.6,2.45
Artibeus lituratus,-66.866669,10.616667
Artibeus lituratus,-61.366699,10.4
Artibeus lituratus,-61.516667,10.65
Artibeus lituratus,-64.816666,-13.066667
Artibeus lituratus,-67.666664,-15.7
Artibeus lituratus,-55.5,-3.666667
Artibeus lituratus,-71.849998,-3.316667
Artibeus lituratus,-71.849998,-3.316667
Artibeus lituratus,-77.683333,2.866667
Artibeus lituratus,-77.683333,2.866667
Artibeus lituratus,-84.483333,15.75
Artibeus lituratus,-58.659098,-26.935096
Artibeus lituratus,-55.38106,-27.42716
Artibeus lituratus,-55.38106,-27.42716
Artibeus lituratus,-55.38106,-27.42716
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-64.236911,-23.25816
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.591797,-27.281212
Artibeus lituratus,-55.591797,-27.281212
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-54.44638,-25.687287
Artibeus lituratus,-54.44638,-25.687287
Artibeus lituratus,-54.44638,-25.687287
Artibeus lituratus,-55.47811,-27.483804
Artibeus lituratus,-54.573384,-25.618111
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-55.920117,-27.390895
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.403332,-25.878789
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.249716,-25.837081
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.581894,-25.918967
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
Artibeus lituratus,-54.319289,-25.68029
