Sp,Lon,Lat
Trimeresurus_stejnegeri,105.641666666667,24.8416666666667
Trimeresurus_polygons,78.4583333333333,14.4083333333333
Trimeresurus_stejnegeri,110.958333333333,26.875
Trimeresurus_gramineus,75.6083333333333,23.0583333333333
Trimeresurus_macrops,104.241666666667,16.725
Trimeresurus_albolabris,106.175,24.175
Trimeresurus_polygons,110.791666666667,25.725
Trimeresurus_gramineus,73.6916666666667,22.5916666666667
Trimeresurus_polygons,78.8583333333333,10.775
Trimeresurus_albolabris,100.041666666667,15.275
Trimeresurus_popeiorum,92.5916666666667,25.5416666666667
Trimeresurus_stejnegeri,106.058333333333,16.9083333333333
Trimeresurus_polygons,99.7416666666667,24.0583333333333
Trimeresurus_sabahi,102.391666666667,5.59166666666667
Trimeresurus_macrops,104.441666666667,16.725
Trimeresurus_polygons,112.208333333333,21.775
Trimeresurus_polygons,105.308333333333,17.725
Trimeresurus_albolabris,105.541666666667,16.625
Trimeresurus_stejnegeri,106.325,23.0583333333333
Trimeresurus_polygons,103.658333333333,14.6583333333333
Trimeresurus_albolabris,97.625,25.275
Trimeresurus_polygons,98.375,28.8583333333333
Trimeresurus_borneensis,117.141666666667,5.84166666666667
Trimeresurus_hageni,105.108333333333,-3.05833333333334
Trimeresurus_polygons,75.775,17.3083333333333
Trimeresurus_albolabris,97.1083333333333,26.3583333333333
Trimeresurus_sabahi,100.458333333333,6.40833333333333
Trimeresurus_popeiorum,102.525,19.7416666666667
Trimeresurus_albolabris,100.575,16.2416666666667
Trimeresurus_sumatranus,97.625,4.89166666666667
Trimeresurus_albolabris,109.125,24.6916666666667
Trimeresurus_polygons,102.591666666667,30.1583333333333
Trimeresurus_polygons,102.558333333333,19.875
Trimeresurus_albolabris,107.275,24.7916666666667
Trimeresurus_polygons,109.841666666667,25.375
Trimeresurus_yunnanensis,102.958333333333,25.1083333333333
Trimeresurus_stejnegeri,101.741666666667,19.7416666666667
Trimeresurus_polygons,96.3416666666667,24.075
Trimeresurus_gramineus,74.3083333333333,22.5916666666667
Trimeresurus_polygons,117.258333333333,5.275
Trimeresurus_sabahi,102.925,-4.30833333333333
Trimeresurus_polygons,95.6416666666667,28.6416666666667
Trimeresurus_polygons,102.258333333333,16.675
Trimeresurus_stejnegeri,113.175,30.3583333333333
Trimeresurus_puniceus,105.958333333333,-1.675
Trimeresurus_albolabris,95.5083333333333,19.0583333333333
Trimeresurus_borneensis,109.358333333333,1.54166666666667
Trimeresurus_popeiorum,102.041666666667,18.9916666666667
Trimeresurus_albolabris,104.841666666667,16.275
Trimeresurus_popeiorum,95.2916666666667,28.3583333333333
Trimeresurus_polygons,92.9416666666667,25.775
Trimeresurus_popeiorum,98.525,18.2083333333333
Trimeresurus_sumatranus,117.691666666667,4.775
Trimeresurus_polygons,110.825,21.5916666666667
Trimeresurus_borneensis,116.741666666667,5.60833333333333
Trimeresurus_gramineus,77.7916666666667,16.2416666666667
Trimeresurus_flavomaculatus,121.975,14.7416666666667
Trimeresurus_popeiorum,93.325,23.775
Trimeresurus_albolabris,107.875,15.6916666666667
Trimeresurus_polygons,102.858333333333,28.425
Trimeresurus_albolabris,103.125,18.9583333333333
Trimeresurus_polygons,98.675,15.7583333333333
Trimeresurus_wiroti,100.958333333333,4.425
Trimeresurus_sumatranus,103.291666666667,0.608333333333333
Trimeresurus_polygons,78.7916666666667,13.175
Trimeresurus_borneensis,109.108333333333,1.025
Trimeresurus_polygons,120.908333333333,28.025
Trimeresurus_polygons,99.9916666666667,21.0583333333333
Trimeresurus_borneensis,111.508333333333,0.375
Trimeresurus_macrops,106.325,13.8583333333333
Trimeresurus_andalasensis,98.125,3.275
Trimeresurus_polygons,110.791666666667,22.9583333333333
Trimeresurus_stejnegeri,109.191666666667,19.0416666666667
Trimeresurus_borneensis,115.741666666667,-1.75833333333333
Trimeresurus_polygons,106.491666666667,20.8416666666667
Trimeresurus_macrops,100.075,14.575
Trimeresurus_stejnegeri,114.058333333333,27.6416666666667
Trimeresurus_wiroti,100.758333333333,6.025
